Rank,Name,Count,Gender,Year
81,angus,105,Male,1991
82,brett,103,Male,1991
83,martin,103,Male,1991
84,kurt,102,Male,1991
85,callum,101,Male,1991
86,isaac,95,Male,1991
87,brent,92,Male,1991
88,jay,92,Male,1991
89,kieran,89,Male,1991
90,oliver,89,Male,1991
91,taylor,87,Male,1991
92,damien,85,Male,1991
93,dominic,85,Male,1991
94,shannon,85,Male,1991
95,bryce,83,Male,1991
96,raymond,82,Male,1991
97,craig,81,Male,1991
98,jared,81,Male,1991
99,tyler,81,Male,1991
100,dale,80,Male,1991
1,matthew,1488,Male,1990
2,daniel,1401,Male,1990
3,joshua,1239,Male,1990
4,michael,1154,Male,1990
5,james,1106,Male,1990
6,christopher,1101,Male,1990
7,benjamin,1003,Male,1990
8,andrew,930,Male,1990
9,luke,830,Male,1990
10,mitchell,811,Male,1990
11,thomas,804,Male,1990
12,david,729,Male,1990
13,nicholas,681,Male,1990
14,nathan,650,Male,1990
15,samuel,643,Male,1990
16,timothy,613,Male,1990
17,adam,598,Male,1990
18,ryan,561,Male,1990
19,alexander,504,Male,1990
20,aaron,449,Male,1990
21,robert,424,Male,1990
22,scott,403,Male,1990
23,john,400,Male,1990
24,justin,384,Male,1990
25,mark,384,Male,1990
26,jason,373,Male,1990
27,william,369,Male,1990
28,peter,364,Male,1990
29,anthony,348,Male,1990
30,steven,342,Male,1990
31,jacob,337,Male,1990
32,bradley,336,Male,1990
33,jack,320,Male,1990
34,cameron,310,Male,1990
35,mathew,309,Male,1990
36,joel,308,Male,1990
37,dean,287,Male,1990
38,jake,287,Male,1990
39,blake,281,Male,1990
40,patrick,277,Male,1990
41,brendan,269,Male,1990
42,sean,257,Male,1990
43,stephen,242,Male,1990
44,shane,240,Male,1990
45,joseph,236,Male,1990
46,paul,235,Male,1990
47,jesse,234,Male,1990
48,jamie,209,Male,1990
49,dylan,204,Male,1990
50,lachlan,201,Male,1990
51,rhys,200,Male,1990
52,simon,194,Male,1990
53,kyle,186,Male,1990
54,jordan,183,Male,1990
55,jeremy,180,Male,1990
56,liam,171,Male,1990
57,jonathan,168,Male,1990
58,shaun,165,Male,1990
59,corey,160,Male,1990
60,richard,158,Male,1990
61,adrian,154,Male,1990
62,trent,144,Male,1990
63,zachary,139,Male,1990
64,ben,133,Male,1990
65,ashley,127,Male,1990
66,george,126,Male,1990
67,todd,125,Male,1990
68,brett,124,Male,1990
69,phillip,124,Male,1990
70,sam,123,Male,1990
71,alex,122,Male,1990
72,edward,120,Male,1990
73,beau,119,Male,1990
74,kurt,119,Male,1990
75,grant,116,Male,1990
76,damien,114,Male,1990
77,troy,112,Male,1990
78,kevin,109,Male,1990
79,craig,106,Male,1990
80,hayden,104,Male,1990
81,reece,103,Male,1990
82,brent,101,Male,1990
83,charles,99,Male,1990
84,martin,98,Male,1990
85,shannon,92,Male,1990
86,jared,88,Male,1990
87,jonathon,88,Male,1990
88,angus,86,Male,1990
89,jackson,86,Male,1990
90,oliver,86,Male,1990
91,callum,84,Male,1990
92,bryce,83,Male,1990
93,jay,82,Male,1990
94,kieran,82,Male,1990
95,gregory,79,Male,1990
96,jarrod,79,Male,1990
97,danny,78,Male,1990
98,travis,78,Male,1990
99,isaac,75,Male,1990
100,kane,75,Male,1990
1,matthew,1583,Male,1989
2,daniel,1401,Male,1989
3,christopher,1213,Male,1989
4,joshua,1124,Male,1989
5,michael,1115,Male,1989
6,james,1017,Male,1989
7,benjamin,1014,Male,1989
8,andrew,987,Male,1989
9,luke,785,Male,1989
10,david,779,Male,1989
11,thomas,763,Male,1989
12,nathan,729,Male,1989
13,mitchell,697,Male,1989
14,adam,659,Male,1989
15,timothy,646,Male,1989
16,nicholas,615,Male,1989
17,alexander,513,Male,1989
18,samuel,506,Male,1989
19,aaron,481,Male,1989
20,scott,478,Male,1989
21,jason,462,Male,1989
22,robert,455,Male,1989
23,ryan,454,Male,1989
24,anthony,387,Male,1989
25,john,385,Male,1989
26,peter,367,Male,1989
27,mark,361,Male,1989
28,bradley,346,Male,1989
29,william,329,Male,1989
30,cameron,316,Male,1989
31,joel,313,Male,1989
32,patrick,306,Male,1989
33,mathew,300,Male,1989
34,brendan,291,Male,1989
35,steven,288,Male,1989
36,dean,273,Male,1989
37,joseph,267,Male,1989
38,jacob,260,Male,1989
39,stephen,252,Male,1989
40,jake,249,Male,1989
41,simon,247,Male,1989
42,paul,246,Male,1989
43,shane,245,Male,1989
44,jack,225,Male,1989
45,sean,219,Male,1989
46,justin,209,Male,1989
47,jamie,208,Male,1989
48,blake,190,Male,1989
49,shaun,180,Male,1989
50,jesse,177,Male,1989
51,lachlan,176,Male,1989
52,kyle,174,Male,1989
53,jonathan,171,Male,1989
54,trent,171,Male,1989
55,jeremy,170,Male,1989
56,richard,169,Male,1989
57,rhys,157,Male,1989
58,liam,156,Male,1989
59,dylan,147,Male,1989
60,todd,146,Male,1989
61,craig,145,Male,1989
62,jordan,143,Male,1989
63,phillip,142,Male,1989
64,corey,140,Male,1989
65,brett,139,Male,1989
66,george,137,Male,1989
67,adrian,135,Male,1989
68,zachary,135,Male,1989
69,ashley,127,Male,1989
70,jared,127,Male,1989
71,ben,123,Male,1989
72,alex,122,Male,1989
73,troy,120,Male,1989
74,edward,118,Male,1989
75,damien,117,Male,1989
76,beau,112,Male,1989
77,martin,106,Male,1989
78,ian,103,Male,1989
79,shannon,103,Male,1989
80,dane,101,Male,1989
81,gregory,98,Male,1989
82,grant,97,Male,1989
83,kevin,97,Male,1989
84,sam,95,Male,1989
85,darren,93,Male,1989
86,jonathon,93,Male,1989
87,brent,92,Male,1989
88,kurt,85,Male,1989
89,oliver,84,Male,1989
90,charles,83,Male,1989
91,kieran,82,Male,1989
92,danny,81,Male,1989
93,brendon,80,Male,1989
94,bryce,79,Male,1989
95,reece,79,Male,1989
96,tristan,79,Male,1989
97,stuart,78,Male,1989
98,kane,77,Male,1989
99,raymond,77,Male,1989
100,julian,76,Male,1989
1,matthew,1461,Male,1988
2,daniel,1449,Male,1988
3,christopher,1312,Male,1988
4,michael,1234,Male,1988
5,benjamin,1025,Male,1988
6,james,1024,Male,1988
7,andrew,942,Male,1988
8,joshua,927,Male,1988
9,david,814,Male,1988
10,luke,754,Male,1988
11,thomas,699,Male,1988
12,adam,690,Male,1988
13,nathan,666,Male,1988
14,mitchell,636,Male,1988
15,nicholas,628,Male,1988
16,timothy,623,Male,1988
17,scott,589,Male,1988
18,jason,523,Male,1988
19,alexander,472,Male,1988
20,ryan,446,Male,1988
21,peter,437,Male,1988
22,john,433,Male,1988
23,robert,430,Male,1988
24,samuel,424,Male,1988
25,aaron,420,Male,1988
26,mark,405,Male,1988
27,anthony,380,Male,1988
28,joel,359,Male,1988
29,paul,347,Male,1988
30,steven,333,Male,1988
31,william,329,Male,1988
32,bradley,325,Male,1988
33,brendan,306,Male,1988
34,mathew,295,Male,1988
35,shane,293,Male,1988
36,cameron,290,Male,1988
37,simon,286,Male,1988
38,patrick,269,Male,1988
39,stephen,269,Male,1988
40,dean,267,Male,1988
41,joseph,252,Male,1988
42,justin,241,Male,1988
43,jamie,238,Male,1988
44,jacob,237,Male,1988
45,trent,201,Male,1988
46,kyle,200,Male,1988
47,sean,191,Male,1988
48,brett,187,Male,1988
49,shaun,183,Male,1988
50,jonathan,182,Male,1988
51,blake,178,Male,1988
52,jack,178,Male,1988
53,jake,170,Male,1988
54,jeremy,168,Male,1988
55,troy,168,Male,1988
56,richard,163,Male,1988
57,jesse,162,Male,1988
58,todd,161,Male,1988
59,adrian,156,Male,1988
60,craig,150,Male,1988
61,ben,149,Male,1988
62,lachlan,148,Male,1988
63,phillip,146,Male,1988
64,dylan,140,Male,1988
65,ashley,133,Male,1988
66,jared,133,Male,1988
67,rhys,132,Male,1988
68,george,126,Male,1988
69,gregory,124,Male,1988
70,sam,118,Male,1988
71,grant,117,Male,1988
72,zachary,116,Male,1988
73,liam,115,Male,1988
74,shannon,115,Male,1988
75,dale,111,Male,1988
76,beau,107,Male,1988
77,ian,107,Male,1988
78,brent,106,Male,1988
79,kevin,106,Male,1988
80,darren,105,Male,1988
81,corey,102,Male,1988
82,edward,100,Male,1988
83,martin,100,Male,1988
84,damien,99,Male,1988
85,stuart,98,Male,1988
86,dane,97,Male,1988
87,kurt,95,Male,1988
88,alex,94,Male,1988
89,brendon,88,Male,1988
90,jordan,84,Male,1988
91,danny,83,Male,1988
92,gavin,82,Male,1988
93,raymond,82,Male,1988
94,charles,78,Male,1988
95,jay,77,Male,1988
96,jonathon,75,Male,1988
97,jarrod,74,Male,1988
98,philip,72,Male,1988
99,tristan,72,Male,1988
100,dominic,71,Male,1988
1,matthew,1473,Male,1987
2,daniel,1451,Male,1987
3,christopher,1293,Male,1987
4,michael,1176,Male,1987
5,andrew,998,Male,1987
6,benjamin,957,Male,1987
7,james,945,Male,1987
8,david,910,Male,1987
9,luke,845,Male,1987
10,joshua,795,Male,1987
11,adam,721,Male,1987
12,timothy,704,Male,1987
13,mitchell,656,Male,1987
14,nathan,652,Male,1987
15,scott,624,Male,1987
16,thomas,594,Male,1987
17,nicholas,558,Male,1987
18,jason,539,Male,1987
19,mark,468,Male,1987
20,ryan,458,Male,1987
21,robert,455,Male,1987
22,aaron,439,Male,1987
23,peter,437,Male,1987
24,anthony,410,Male,1987
25,john,396,Male,1987
26,alexander,382,Male,1987
27,joel,379,Male,1987
28,samuel,374,Male,1987
29,steven,371,Male,1987
30,paul,339,Male,1987
31,brendan,321,Male,1987
32,william,319,Male,1987
33,mathew,313,Male,1987
34,bradley,309,Male,1987
35,cameron,308,Male,1987
36,dean,290,Male,1987
37,stephen,289,Male,1987
38,simon,275,Male,1987
39,shane,268,Male,1987
40,patrick,254,Male,1987
41,justin,244,Male,1987
42,jamie,225,Male,1987
43,joseph,214,Male,1987
44,jonathan,211,Male,1987
45,brett,206,Male,1987
46,richard,203,Male,1987
47,kyle,202,Male,1987
48,shaun,193,Male,1987
49,adrian,191,Male,1987
50,sean,191,Male,1987
51,jeremy,183,Male,1987
52,craig,181,Male,1987
53,jacob,180,Male,1987
54,troy,159,Male,1987
55,trent,148,Male,1987
56,ben,147,Male,1987
57,phillip,147,Male,1987
58,blake,144,Male,1987
59,todd,138,Male,1987
60,jesse,134,Male,1987
61,grant,132,Male,1987
62,beau,125,Male,1987
63,lachlan,124,Male,1987
64,jack,122,Male,1987
65,rhys,122,Male,1987
66,liam,121,Male,1987
67,shannon,121,Male,1987
68,george,119,Male,1987
69,gregory,119,Male,1987
70,ashley,116,Male,1987
71,dylan,116,Male,1987
72,edward,115,Male,1987
73,jared,113,Male,1987
74,jake,111,Male,1987
75,brent,110,Male,1987
76,damien,110,Male,1987
77,corey,109,Male,1987
78,ian,106,Male,1987
79,stuart,106,Male,1987
80,alex,103,Male,1987
81,dale,103,Male,1987
82,jay,102,Male,1987
83,kevin,98,Male,1987
84,martin,97,Male,1987
85,jonathon,95,Male,1987
86,darren,94,Male,1987
87,sam,93,Male,1987
88,jordan,89,Male,1987
89,kurt,89,Male,1987
90,tristan,87,Male,1987
91,dane,85,Male,1987
92,tony,84,Male,1987
93,evan,80,Male,1987
94,dominic,79,Male,1987
95,christian,78,Male,1987
96,brendon,77,Male,1987
97,geoffrey,75,Male,1987
98,danny,74,Male,1987
99,gavin,73,Male,1987
100,hayden,73,Male,1987
1,matthew,1528,Male,1986
2,daniel,1368,Male,1986
3,christopher,1357,Male,1986
4,michael,1231,Male,1986
5,andrew,1059,Male,1986
6,james,995,Male,1986
7,david,947,Male,1986
8,benjamin,942,Male,1986
9,luke,871,Male,1986
10,adam,756,Male,1986
11,joshua,746,Male,1986
12,timothy,738,Male,1986
13,nathan,722,Male,1986
14,scott,585,Male,1986
15,mitchell,580,Male,1986
16,thomas,563,Male,1986
17,nicholas,545,Male,1986
18,aaron,517,Male,1986
19,peter,502,Male,1986
20,ryan,502,Male,1986
21,jason,492,Male,1986
22,robert,485,Male,1986
23,mark,451,Male,1986
24,john,430,Male,1986
25,paul,407,Male,1986
26,anthony,389,Male,1986
27,steven,387,Male,1986
28,brendan,369,Male,1986
29,alexander,356,Male,1986
30,samuel,338,Male,1986
31,william,330,Male,1986
32,bradley,310,Male,1986
33,mathew,309,Male,1986
34,stephen,306,Male,1986
35,simon,304,Male,1986
36,joel,301,Male,1986
37,shane,295,Male,1986
38,dean,287,Male,1986
39,justin,245,Male,1986
40,patrick,244,Male,1986
41,brett,236,Male,1986
42,jonathan,224,Male,1986
43,cameron,218,Male,1986
44,joseph,217,Male,1986
45,craig,210,Male,1986
46,richard,198,Male,1986
47,phillip,197,Male,1986
48,shaun,193,Male,1986
49,adrian,184,Male,1986
50,jeremy,184,Male,1986
51,kyle,182,Male,1986
52,sean,179,Male,1986
53,trent,167,Male,1986
54,jacob,161,Male,1986
55,jamie,156,Male,1986
56,troy,152,Male,1986
57,todd,151,Male,1986
58,ashley,141,Male,1986
59,grant,138,Male,1986
60,gregory,133,Male,1986
61,ian,131,Male,1986
62,ben,128,Male,1986
63,shannon,128,Male,1986
64,jesse,119,Male,1986
65,george,118,Male,1986
66,lachlan,115,Male,1986
67,damien,113,Male,1986
68,corey,108,Male,1986
69,dylan,108,Male,1986
70,kevin,108,Male,1986
71,martin,108,Male,1986
72,brent,104,Male,1986
73,dane,100,Male,1986
74,darren,99,Male,1986
75,blake,97,Male,1986
76,stuart,97,Male,1986
77,jonathon,96,Male,1986
78,brendon,93,Male,1986
79,liam,93,Male,1986
80,jay,92,Male,1986
81,edward,91,Male,1986
82,gavin,91,Male,1986
83,jake,90,Male,1986
84,jeffrey,89,Male,1986
85,wayne,88,Male,1986
86,beau,86,Male,1986
87,rhys,85,Male,1986
88,tristan,84,Male,1986
89,ricky,83,Male,1986
90,philip,82,Male,1986
91,glen,81,Male,1986
92,danny,80,Male,1986
93,kurt,80,Male,1986
94,dale,79,Male,1986
95,jack,77,Male,1986
96,jared,76,Male,1986
97,raymond,76,Male,1986
98,sam,75,Male,1986
99,glenn,72,Male,1986
100,christian,71,Male,1986
1,matthew,1484,Male,1985
2,christopher,1451,Male,1985
3,daniel,1401,Male,1985
4,michael,1320,Male,1985
5,david,1068,Male,1985
6,andrew,1058,Male,1985
7,james,978,Male,1985
8,benjamin,925,Male,1985
9,luke,914,Male,1985
10,adam,879,Male,1985
11,joshua,817,Male,1985
12,timothy,742,Male,1985
13,nathan,730,Male,1985
14,scott,563,Male,1985
15,mark,561,Male,1985
16,nicholas,553,Male,1985
17,jason,542,Male,1985
18,peter,534,Male,1985
19,robert,514,Male,1985
20,mitchell,492,Male,1985
21,ryan,487,Male,1985
22,john,486,Male,1985
23,aaron,473,Male,1985
24,paul,467,Male,1985
25,brendan,435,Male,1985
26,thomas,430,Male,1985
27,steven,411,Male,1985
28,anthony,410,Male,1985
29,mathew,384,Male,1985
30,bradley,349,Male,1985
31,simon,343,Male,1985
32,stephen,331,Male,1985
33,shane,308,Male,1985
34,alexander,295,Male,1985
35,william,290,Male,1985
36,dean,288,Male,1985
37,joel,288,Male,1985
38,samuel,271,Male,1985
39,justin,229,Male,1985
40,richard,225,Male,1985
41,joseph,220,Male,1985
42,patrick,214,Male,1985
43,cameron,212,Male,1985
44,brett,207,Male,1985
45,craig,207,Male,1985
46,adrian,196,Male,1985
47,jonathan,193,Male,1985
48,shaun,189,Male,1985
49,jeremy,181,Male,1985
50,jamie,176,Male,1985
51,phillip,176,Male,1985
52,grant,175,Male,1985
53,sean,175,Male,1985
54,ben,157,Male,1985
55,todd,153,Male,1985
56,ashley,151,Male,1985
57,gregory,143,Male,1985
58,kyle,141,Male,1985
59,jacob,137,Male,1985
60,darren,131,Male,1985
61,trent,131,Male,1985
62,troy,130,Male,1985
63,ian,129,Male,1985
64,george,124,Male,1985
65,blake,121,Male,1985
66,stuart,115,Male,1985
67,shannon,114,Male,1985
68,lachlan,107,Male,1985
69,martin,104,Male,1985
70,damien,103,Male,1985
71,brendon,102,Male,1985
72,dane,102,Male,1985
73,dylan,102,Male,1985
74,gavin,101,Male,1985
75,kevin,100,Male,1985
76,jay,97,Male,1985
77,edward,93,Male,1985
78,jeffrey,93,Male,1985
79,tristan,93,Male,1985
80,liam,91,Male,1985
81,brent,90,Male,1985
82,evan,86,Male,1985
83,jesse,86,Male,1985
84,lee,86,Male,1985
85,dale,85,Male,1985
86,rhys,85,Male,1985
87,wayne,82,Male,1985
88,jonathon,81,Male,1985
89,philip,81,Male,1985
90,raymond,81,Male,1985
91,danny,80,Male,1985
92,jared,78,Male,1985
93,allan,76,Male,1985
94,glenn,76,Male,1985
95,wade,76,Male,1985
96,corey,75,Male,1985
97,russell,75,Male,1985
98,neil,74,Male,1985
99,brenton,71,Male,1985
100,jordan,71,Male,1985
1,matthew,1415,Male,1984
2,daniel,1354,Male,1984
3,michael,1331,Male,1984
4,christopher,1314,Male,1984
5,david,1060,Male,1984
6,andrew,1043,Male,1984
7,benjamin,953,Male,1984
8,adam,948,Male,1984
9,luke,869,Male,1984
10,james,868,Male,1984
11,timothy,739,Male,1984
12,joshua,726,Male,1984
13,nathan,709,Male,1984
14,scott,613,Male,1984
15,mark,606,Male,1984
16,peter,574,Male,1984
17,robert,557,Male,1984
18,nicholas,547,Male,1984
19,ryan,509,Male,1984
20,steven,493,Male,1984
21,jason,492,Male,1984
22,paul,491,Male,1984
23,john,470,Male,1984
24,aaron,439,Male,1984
25,anthony,428,Male,1984
26,mitchell,368,Male,1984
27,brendan,361,Male,1984
28,stephen,354,Male,1984
29,thomas,348,Male,1984
30,simon,337,Male,1984
31,bradley,335,Male,1984
32,shane,323,Male,1984
33,mathew,293,Male,1984
34,william,286,Male,1984
35,brett,264,Male,1984
36,alexander,262,Male,1984
37,joel,257,Male,1984
38,justin,247,Male,1984
39,samuel,239,Male,1984
40,dean,238,Male,1984
41,joseph,231,Male,1984
42,craig,213,Male,1984
43,shaun,211,Male,1984
44,richard,206,Male,1984
45,phillip,203,Male,1984
46,cameron,193,Male,1984
47,adrian,191,Male,1984
48,jonathan,191,Male,1984
49,patrick,191,Male,1984
50,grant,190,Male,1984
51,sean,190,Male,1984
52,ben,180,Male,1984
53,gregory,176,Male,1984
54,jeremy,168,Male,1984
55,jamie,158,Male,1984
56,troy,157,Male,1984
57,ashley,156,Male,1984
58,todd,146,Male,1984
59,blake,143,Male,1984
60,stuart,142,Male,1984
61,george,139,Male,1984
62,dane,137,Male,1984
63,gavin,131,Male,1984
64,jacob,131,Male,1984
65,damien,123,Male,1984
66,brenton,122,Male,1984
67,ian,122,Male,1984
68,trent,121,Male,1984
69,darren,119,Male,1984
70,kevin,118,Male,1984
71,brendon,113,Male,1984
72,evan,110,Male,1984
73,lee,110,Male,1984
74,martin,107,Male,1984
75,shannon,106,Male,1984
76,jay,104,Male,1984
77,glen,101,Male,1984
78,wayne,99,Male,1984
79,raymond,98,Male,1984
80,liam,94,Male,1984
81,brent,93,Male,1984
82,jeffrey,91,Male,1984
83,edward,90,Male,1984
84,philip,90,Male,1984
85,danny,85,Male,1984
86,glenn,85,Male,1984
87,jonathon,84,Male,1984
88,gary,79,Male,1984
89,corey,78,Male,1984
90,tristan,78,Male,1984
91,marc,77,Male,1984
92,tony,77,Male,1984
93,clinton,76,Male,1984
94,dylan,76,Male,1984
95,russell,76,Male,1984
96,brian,75,Male,1984
97,lucas,75,Male,1984
98,micheal,75,Male,1984
99,dale,74,Male,1984
100,rhys,73,Male,1984
1,michael,1438,Male,1983
2,matthew,1363,Male,1983
3,christopher,1299,Male,1983
4,daniel,1211,Male,1983
5,david,1160,Male,1983
6,andrew,1026,Male,1983
7,benjamin,965,Male,1983
8,adam,951,Male,1983
9,luke,896,Male,1983
10,james,839,Male,1983
11,joshua,757,Male,1983
12,nathan,714,Male,1983
13,peter,671,Male,1983
14,timothy,666,Male,1983
15,mark,614,Male,1983
16,robert,610,Male,1983
17,scott,575,Male,1983
18,nicholas,570,Male,1983
19,john,568,Male,1983
20,paul,529,Male,1983
21,jason,526,Male,1983
22,steven,471,Male,1983
23,aaron,462,Male,1983
24,anthony,442,Male,1983
25,ryan,439,Male,1983
26,shane,378,Male,1983
27,stephen,376,Male,1983
28,mitchell,366,Male,1983
29,brendan,365,Male,1983
30,bradley,362,Male,1983
31,simon,343,Male,1983
32,mathew,321,Male,1983
33,thomas,286,Male,1983
34,brett,268,Male,1983
35,craig,253,Male,1983
36,william,243,Male,1983
37,alexander,241,Male,1983
38,justin,239,Male,1983
39,joel,235,Male,1983
40,adrian,216,Male,1983
41,jonathan,202,Male,1983
42,richard,197,Male,1983
43,troy,194,Male,1983
44,samuel,192,Male,1983
45,joseph,188,Male,1983
46,grant,184,Male,1983
47,phillip,183,Male,1983
48,jeremy,181,Male,1983
49,gregory,178,Male,1983
50,dean,176,Male,1983
51,cameron,174,Male,1983
52,shaun,174,Male,1983
53,patrick,172,Male,1983
54,sean,166,Male,1983
55,ben,164,Male,1983
56,ian,148,Male,1983
57,jamie,145,Male,1983
58,blake,144,Male,1983
59,todd,137,Male,1983
60,george,133,Male,1983
61,damien,131,Male,1983
62,trent,130,Male,1983
63,stuart,127,Male,1983
64,jacob,123,Male,1983
65,wayne,123,Male,1983
66,dane,120,Male,1983
67,shannon,116,Male,1983
68,ashley,115,Male,1983
69,philip,111,Male,1983
70,glen,110,Male,1983
71,darren,109,Male,1983
72,brent,108,Male,1983
73,jay,107,Male,1983
74,jonathon,107,Male,1983
75,martin,107,Male,1983
76,kevin,106,Male,1983
77,gavin,104,Male,1983
78,lee,104,Male,1983
79,brendon,103,Male,1983
80,clinton,102,Male,1983
81,glenn,98,Male,1983
82,edward,93,Male,1983
83,jeffrey,89,Male,1983
84,dylan,86,Male,1983
85,gary,85,Male,1983
86,ross,85,Male,1983
87,rodney,84,Male,1983
88,lachlan,83,Male,1983
89,liam,83,Male,1983
90,colin,81,Male,1983
91,dale,80,Male,1983
92,leigh,79,Male,1983
93,allan,78,Male,1983
94,chad,77,Male,1983
95,geoffrey,77,Male,1983
96,lucas,77,Male,1983
97,russell,77,Male,1983
98,brian,75,Male,1983
99,tony,73,Male,1983
100,alan,72,Male,1983
1,matthew,1377,Male,1982
2,michael,1358,Male,1982
3,daniel,1226,Male,1982
4,christopher,1195,Male,1982
5,david,1160,Male,1982
6,andrew,1080,Male,1982
7,adam,1012,Male,1982
8,benjamin,948,Male,1982
9,james,873,Male,1982
10,luke,869,Male,1982
11,nathan,760,Male,1982
12,timothy,727,Male,1982
13,peter,708,Male,1982
14,mark,689,Male,1982
15,robert,634,Male,1982
16,joshua,632,Male,1982
17,scott,601,Male,1982
18,paul,595,Male,1982
19,nicholas,581,Male,1982
20,john,551,Male,1982
21,jason,541,Male,1982
22,steven,505,Male,1982
23,ryan,449,Male,1982
24,anthony,421,Male,1982
25,aaron,416,Male,1982
26,simon,387,Male,1982
27,stephen,383,Male,1982
28,shane,376,Male,1982
29,bradley,360,Male,1982
30,mathew,315,Male,1982
31,craig,302,Male,1982
32,justin,282,Male,1982
33,mitchell,271,Male,1982
34,brendan,267,Male,1982
35,joel,260,Male,1982
36,brett,255,Male,1982
37,alexander,242,Male,1982
38,thomas,228,Male,1982
39,grant,226,Male,1982
40,richard,220,Male,1982
41,william,219,Male,1982
42,joseph,215,Male,1982
43,jonathan,214,Male,1982
44,adrian,208,Male,1982
45,dean,206,Male,1982
46,shaun,206,Male,1982
47,gregory,196,Male,1982
48,phillip,195,Male,1982
49,samuel,179,Male,1982
50,troy,173,Male,1982
51,cameron,171,Male,1982
52,jeremy,170,Male,1982
53,jamie,163,Male,1982
54,ben,161,Male,1982
55,sean,160,Male,1982
56,patrick,147,Male,1982
57,wayne,147,Male,1982
58,ian,144,Male,1982
59,damien,142,Male,1982
60,trent,142,Male,1982
61,stuart,139,Male,1982
62,george,131,Male,1982
63,glenn,131,Male,1982
64,lee,130,Male,1982
65,martin,126,Male,1982
66,shannon,120,Male,1982
67,ashley,119,Male,1982
68,darren,112,Male,1982
69,jay,109,Male,1982
70,todd,109,Male,1982
71,gavin,104,Male,1982
72,geoffrey,104,Male,1982
73,glen,103,Male,1982
74,brendon,101,Male,1982
75,lucas,99,Male,1982
76,edward,97,Male,1982
77,jacob,96,Male,1982
78,dale,95,Male,1982
79,clinton,94,Male,1982
80,colin,94,Male,1982
81,jeffrey,93,Male,1982
82,blake,91,Male,1982
83,kevin,91,Male,1982
84,brian,88,Male,1982
85,jonathon,88,Male,1982
86,clint,87,Male,1982
87,allan,86,Male,1982
88,rodney,86,Male,1982
89,tony,86,Male,1982
90,philip,84,Male,1982
91,ross,84,Male,1982
92,chad,82,Male,1982
93,corey,81,Male,1982
94,dane,81,Male,1982
95,lachlan,81,Male,1982
96,tristan,81,Male,1982
97,russell,80,Male,1982
98,trevor,80,Male,1982
99,alan,77,Male,1982
100,raymond,77,Male,1982
1,michael,1396,Male,1981
2,daniel,1395,Male,1981
3,david,1220,Male,1981
4,matthew,1218,Male,1981
5,andrew,1135,Male,1981
6,benjamin,1082,Male,1981
7,luke,1032,Male,1981
8,christopher,1005,Male,1981
9,adam,1001,Male,1981
10,nathan,855,Male,1981
11,peter,780,Male,1981
12,mark,779,Male,1981
13,james,769,Male,1981
14,timothy,652,Male,1981
15,paul,626,Male,1981
16,robert,620,Male,1981
17,scott,611,Male,1981
18,jason,590,Male,1981
19,john,564,Male,1981
20,nicholas,502,Male,1981
21,steven,493,Male,1981
22,anthony,468,Male,1981
23,joshua,440,Male,1981
24,aaron,415,Male,1981
25,stephen,391,Male,1981
26,ryan,384,Male,1981
27,bradley,382,Male,1981
28,shane,368,Male,1981
29,craig,344,Male,1981
30,simon,341,Male,1981
31,justin,324,Male,1981
32,mathew,301,Male,1981
33,brett,258,Male,1981
34,joel,236,Male,1981
35,richard,232,Male,1981
36,troy,228,Male,1981
37,gregory,227,Male,1981
38,shaun,221,Male,1981
39,dean,220,Male,1981
40,brendan,200,Male,1981
41,ben,198,Male,1981
42,alexander,196,Male,1981
43,jonathan,196,Male,1981
44,william,196,Male,1981
45,damien,189,Male,1981
46,joseph,188,Male,1981
47,samuel,184,Male,1981
48,grant,183,Male,1981
49,ian,183,Male,1981
50,adrian,181,Male,1981
51,jamie,178,Male,1981
52,phillip,176,Male,1981
53,thomas,175,Male,1981
54,sean,174,Male,1981
55,trent,170,Male,1981
56,jeremy,165,Male,1981
57,patrick,165,Male,1981
58,darren,164,Male,1981
59,mitchell,163,Male,1981
60,cameron,154,Male,1981
61,gavin,147,Male,1981
62,wayne,147,Male,1981
63,george,138,Male,1981
64,lee,137,Male,1981
65,todd,134,Male,1981
66,glen,130,Male,1981
67,ashley,129,Male,1981
68,martin,129,Male,1981
69,stuart,129,Male,1981
70,rodney,124,Male,1981
71,jay,119,Male,1981
72,dane,114,Male,1981
73,glenn,114,Male,1981
74,shannon,111,Male,1981
75,brian,106,Male,1981
76,chad,106,Male,1981
77,tony,104,Male,1981
78,lucas,102,Male,1981
79,jeffrey,99,Male,1981
80,philip,95,Male,1981
81,geoffrey,94,Male,1981
82,brent,93,Male,1981
83,dale,93,Male,1981
84,kevin,93,Male,1981
85,clinton,90,Male,1981
86,clint,89,Male,1981
87,colin,89,Male,1981
88,russell,85,Male,1981
89,jonathon,84,Male,1981
90,neil,84,Male,1981
91,micheal,81,Male,1981
92,raymond,81,Male,1981
93,alan,80,Male,1981
94,douglas,80,Male,1981
95,edward,79,Male,1981
96,leigh,77,Male,1981
97,damian,76,Male,1981
98,marc,76,Male,1981
99,trevor,75,Male,1981
100,brad,74,Male,1981
1,michael,1383,Male,1980
2,daniel,1282,Male,1980
3,david,1189,Male,1980
4,andrew,1137,Male,1980
5,matthew,1137,Male,1980
6,benjamin,985,Male,1980
7,adam,957,Male,1980
8,christopher,918,Male,1980
