Rank,Name,Count,Gender,Year
55,mary,174,Female,1969
56,kerrie,171,Female,1969
57,katherine,169,Female,1969
58,danielle,166,Female,1969
59,anne,163,Female,1969
60,simone,158,Female,1969
61,annette,157,Female,1969
62,margaret,156,Female,1969
63,debra,155,Female,1969
64,cheryl,154,Female,1969
65,kathleen,154,Female,1969
66,tina,152,Female,1969
67,sarah,148,Female,1969
68,janelle,145,Female,1969
69,bronwyn,143,Female,1969
70,justine,143,Female,1969
71,sally,131,Female,1969
72,lynette,127,Female,1969
73,janine,126,Female,1969
74,debbie,123,Female,1969
75,leonie,115,Female,1969
76,michele,115,Female,1969
77,sonia,115,Female,1969
78,dianne,113,Female,1969
79,maree,113,Female,1969
80,narelle,111,Female,1969
81,paula,111,Female,1969
82,judith,110,Female,1969
83,ann,106,Female,1969
84,sonya,104,Female,1969
85,toni,101,Female,1969
86,allison,98,Female,1969
87,penelope,98,Female,1969
88,victoria,97,Female,1969
89,diane,95,Female,1969
90,emma,94,Female,1969
91,teresa,94,Female,1969
92,stephanie,93,Female,1969
93,cindy,92,Female,1969
94,heather,90,Female,1969
95,tammy,88,Female,1969
96,caroline,87,Female,1969
97,denise,87,Female,1969
98,barbara,86,Female,1969
99,cassandra,86,Female,1969
100,alexandra,85,Female,1969
1,karen,1109,Female,1968
2,lisa,1058,Female,1968
3,michelle,1049,Female,1968
4,sharon,809,Female,1968
5,jennifer,682,Female,1968
6,leanne,612,Female,1968
7,donna,611,Female,1968
8,susan,544,Female,1968
9,catherine,523,Female,1968
10,kim,521,Female,1968
11,julie,512,Female,1968
12,joanne,504,Female,1968
13,nicole,463,Female,1968
14,tracey,453,Female,1968
15,elizabeth,424,Female,1968
16,maria,412,Female,1968
17,fiona,397,Female,1968
18,linda,395,Female,1968
19,jacqueline,379,Female,1968
20,helen,356,Female,1968
21,melissa,350,Female,1968
22,sandra,349,Female,1968
23,deborah,337,Female,1968
24,christine,329,Female,1968
25,jodie,312,Female,1968
26,amanda,300,Female,1968
27,tracy,294,Female,1968
28,suzanne,286,Female,1968
29,angela,282,Female,1968
30,louise,282,Female,1968
31,kylie,278,Female,1968
32,alison,261,Female,1968
33,wendy,257,Female,1968
34,jane,248,Female,1968
35,kathryn,247,Female,1968
36,belinda,245,Female,1968
37,tanya,242,Female,1968
38,patricia,223,Female,1968
39,robyn,220,Female,1968
40,carolyn,209,Female,1968
41,mary,205,Female,1968
42,kerrie,204,Female,1968
43,vicki,201,Female,1968
44,kelly,200,Female,1968
45,vanessa,199,Female,1968
46,natalie,198,Female,1968
47,anne,197,Female,1968
48,tania,193,Female,1968
49,samantha,187,Female,1968
50,katrina,185,Female,1968
51,cheryl,184,Female,1968
52,megan,182,Female,1968
53,melinda,182,Female,1968
54,kerry,180,Female,1968
55,margaret,180,Female,1968
56,anna,166,Female,1968
57,debra,166,Female,1968
58,annette,161,Female,1968
59,katherine,160,Female,1968
60,kathleen,152,Female,1968
61,rebecca,152,Female,1968
62,lynette,142,Female,1968
63,janelle,139,Female,1968
64,dianne,136,Female,1968
65,paula,134,Female,1968
66,narelle,132,Female,1968
67,simone,132,Female,1968
68,debbie,126,Female,1968
69,maree,126,Female,1968
70,sarah,126,Female,1968
71,kellie,125,Female,1968
72,danielle,124,Female,1968
73,toni,123,Female,1968
74,bronwyn,122,Female,1968
75,rachel,120,Female,1968
76,sally,120,Female,1968
77,michele,119,Female,1968
78,judith,117,Female,1968
79,leonie,111,Female,1968
80,caroline,107,Female,1968
81,penelope,106,Female,1968
82,allison,105,Female,1968
83,ann,105,Female,1968
84,diane,105,Female,1968
85,janine,101,Female,1968
86,sonia,101,Female,1968
87,tina,101,Female,1968
88,diana,99,Female,1968
89,stephanie,98,Female,1968
90,carol,97,Female,1968
91,denise,97,Female,1968
92,teresa,91,Female,1968
93,heather,90,Female,1968
94,rhonda,90,Female,1968
95,leah,88,Female,1968
96,lynda,88,Female,1968
97,jodi,87,Female,1968
98,therese,86,Female,1968
99,ruth,81,Female,1968
100,sonya,81,Female,1968
1,michelle,1086,Female,1967
2,karen,1061,Female,1967
3,lisa,861,Female,1967
4,sharon,748,Female,1967
5,donna,655,Female,1967
6,kim,655,Female,1967
7,jennifer,650,Female,1967
8,julie,632,Female,1967
9,susan,582,Female,1967
10,leanne,552,Female,1967
11,joanne,546,Female,1967
12,catherine,507,Female,1967
13,tracey,467,Female,1967
14,elizabeth,448,Female,1967
15,linda,414,Female,1967
16,sandra,408,Female,1967
17,deborah,402,Female,1967
18,maria,384,Female,1967
19,helen,371,Female,1967
20,fiona,353,Female,1967
21,nicole,337,Female,1967
22,christine,333,Female,1967
23,louise,332,Female,1967
24,tracy,313,Female,1967
25,jacqueline,309,Female,1967
26,melissa,304,Female,1967
27,suzanne,301,Female,1967
28,amanda,291,Female,1967
29,jane,283,Female,1967
30,angela,278,Female,1967
31,alison,276,Female,1967
32,kathryn,276,Female,1967
33,wendy,269,Female,1967
34,anne,261,Female,1967
35,belinda,251,Female,1967
36,robyn,251,Female,1967
37,tanya,232,Female,1967
38,margaret,220,Female,1967
39,mary,209,Female,1967
40,patricia,207,Female,1967
41,tania,203,Female,1967
42,vicki,201,Female,1967
43,debra,198,Female,1967
44,cheryl,192,Female,1967
45,carolyn,180,Female,1967
46,katrina,179,Female,1967
47,megan,178,Female,1967
48,kathleen,173,Female,1967
49,jodie,172,Female,1967
50,natalie,170,Female,1967
51,anna,168,Female,1967
52,lynette,167,Female,1967
53,annette,166,Female,1967
54,kerry,165,Female,1967
55,bronwyn,163,Female,1967
56,kylie,161,Female,1967
57,kerrie,154,Female,1967
58,melinda,154,Female,1967
59,dianne,153,Female,1967
60,samantha,151,Female,1967
61,ann,148,Female,1967
62,katherine,148,Female,1967
63,narelle,141,Female,1967
64,michele,137,Female,1967
65,maree,136,Female,1967
66,vanessa,136,Female,1967
67,janelle,133,Female,1967
68,diane,131,Female,1967
69,judith,131,Female,1967
70,sarah,128,Female,1967
71,rebecca,116,Female,1967
72,debbie,114,Female,1967
73,sally,114,Female,1967
74,toni,114,Female,1967
75,sonia,111,Female,1967
76,leonie,109,Female,1967
77,rhonda,109,Female,1967
78,allison,104,Female,1967
79,lynda,104,Female,1967
80,tina,104,Female,1967
81,kelly,101,Female,1967
82,janine,100,Female,1967
83,heather,99,Female,1967
84,denise,94,Female,1967
85,barbara,93,Female,1967
86,sonya,93,Female,1967
87,stephanie,90,Female,1967
88,bernadette,88,Female,1967
89,christina,88,Female,1967
90,simone,88,Female,1967
91,jodi,86,Female,1967
92,teresa,86,Female,1967
93,paula,85,Female,1967
94,ruth,85,Female,1967
95,carol,82,Female,1967
96,danielle,78,Female,1967
97,caroline,76,Female,1967
98,roslyn,76,Female,1967
99,anita,75,Female,1967
100,lesley,75,Female,1967
1,karen,1088,Female,1966
2,michelle,1050,Female,1966
3,sharon,815,Female,1966
4,lisa,695,Female,1966
5,donna,693,Female,1966
6,jennifer,691,Female,1966
7,kim,670,Female,1966
8,susan,616,Female,1966
9,julie,611,Female,1966
10,leanne,599,Female,1966
11,catherine,551,Female,1966
12,joanne,543,Female,1966
13,maria,459,Female,1966
14,deborah,453,Female,1966
15,elizabeth,441,Female,1966
16,linda,436,Female,1966
17,tracey,425,Female,1966
18,sandra,418,Female,1966
19,helen,403,Female,1966
20,christine,356,Female,1966
21,fiona,332,Female,1966
22,wendy,330,Female,1966
23,suzanne,324,Female,1966
24,robyn,290,Female,1966
25,jane,287,Female,1966
26,jacqueline,286,Female,1966
27,louise,282,Female,1966
28,anne,267,Female,1966
29,tracy,265,Female,1966
30,kathryn,262,Female,1966
31,alison,259,Female,1966
32,angela,259,Female,1966
33,patricia,253,Female,1966
34,margaret,252,Female,1966
35,mary,248,Female,1966
36,amanda,239,Female,1966
37,belinda,237,Female,1966
38,melissa,229,Female,1966
39,nicole,212,Female,1966
40,cheryl,209,Female,1966
41,tania,209,Female,1966
42,kathleen,198,Female,1966
43,annette,193,Female,1966
44,kerry,186,Female,1966
45,vicki,186,Female,1966
46,dianne,185,Female,1966
47,debra,181,Female,1966
48,tanya,181,Female,1966
49,carolyn,176,Female,1966
50,janelle,173,Female,1966
51,lynette,160,Female,1966
52,debbie,159,Female,1966
53,kerrie,157,Female,1966
54,anna,155,Female,1966
55,kylie,151,Female,1966
56,judith,147,Female,1966
57,katherine,144,Female,1966
58,megan,143,Female,1966
59,narelle,142,Female,1966
60,diane,140,Female,1966
61,carol,137,Female,1966
62,michele,133,Female,1966
63,jodie,132,Female,1966
64,ann,131,Female,1966
65,denise,130,Female,1966
66,bronwyn,127,Female,1966
67,rhonda,125,Female,1966
68,sally,124,Female,1966
69,katrina,121,Female,1966
70,natalie,121,Female,1966
71,leonie,118,Female,1966
72,maree,117,Female,1966
73,roslyn,117,Female,1966
74,janine,112,Female,1966
75,barbara,109,Female,1966
76,sarah,105,Female,1966
77,toni,104,Female,1966
78,allison,102,Female,1966
79,samantha,101,Female,1966
80,kelly,99,Female,1966
81,lynda,98,Female,1966
82,lorraine,94,Female,1966
83,diana,93,Female,1966
84,paula,93,Female,1966
85,simone,93,Female,1966
86,pauline,91,Female,1966
87,stephanie,86,Female,1966
88,caroline,85,Female,1966
89,ruth,84,Female,1966
90,heather,83,Female,1966
91,tina,83,Female,1966
92,rebecca,81,Female,1966
93,lee,79,Female,1966
94,gail,78,Female,1966
95,melinda,78,Female,1966
96,therese,78,Female,1966
97,bernadette,77,Female,1966
98,teresa,77,Female,1966
99,sonya,75,Female,1966
100,colleen,74,Female,1966
1,karen,1060,Female,1965
2,sharon,815,Female,1965
3,michelle,762,Female,1965
4,jennifer,738,Female,1965
5,donna,710,Female,1965
6,susan,707,Female,1965
7,leanne,694,Female,1965
8,julie,679,Female,1965
9,lisa,668,Female,1965
10,joanne,594,Female,1965
11,catherine,583,Female,1965
12,kim,582,Female,1965
13,tracey,509,Female,1965
14,elizabeth,488,Female,1965
15,linda,485,Female,1965
16,sandra,444,Female,1965
17,deborah,441,Female,1965
18,maria,420,Female,1965
19,helen,394,Female,1965
20,robyn,376,Female,1965
21,wendy,359,Female,1965
22,suzanne,343,Female,1965
23,christine,337,Female,1965
24,margaret,333,Female,1965
25,louise,311,Female,1965
26,anne,299,Female,1965
27,alison,288,Female,1965
28,jane,281,Female,1965
29,patricia,279,Female,1965
30,kathryn,275,Female,1965
31,fiona,272,Female,1965
32,amanda,264,Female,1965
33,tracy,261,Female,1965
34,debra,254,Female,1965
35,vicki,254,Female,1965
36,jacqueline,253,Female,1965
37,mary,239,Female,1965
38,angela,237,Female,1965
39,cheryl,224,Female,1965
40,kerry,222,Female,1965
41,melissa,219,Female,1965
42,lynette,217,Female,1965
43,dianne,212,Female,1965
44,carolyn,206,Female,1965
45,annette,202,Female,1965
46,kathleen,198,Female,1965
47,kerrie,192,Female,1965
48,belinda,188,Female,1965
49,diane,185,Female,1965
50,judith,185,Female,1965
51,debbie,179,Female,1965
52,megan,173,Female,1965
53,janelle,167,Female,1965
54,nicole,161,Female,1965
55,carol,160,Female,1965
56,anna,159,Female,1965
57,katherine,158,Female,1965
58,tanya,151,Female,1965
59,ann,147,Female,1965
60,leonie,146,Female,1965
61,denise,144,Female,1965
62,narelle,142,Female,1965
63,natalie,137,Female,1965
64,tania,136,Female,1965
65,rhonda,131,Female,1965
66,maree,129,Female,1965
67,bronwyn,128,Female,1965
68,sally,126,Female,1965
69,katrina,117,Female,1965
70,cindy,113,Female,1965
71,diana,109,Female,1965
72,jodie,107,Female,1965
73,michele,104,Female,1965
74,heather,103,Female,1965
75,roslyn,102,Female,1965
76,barbara,100,Female,1965
77,lynda,93,Female,1965
78,pauline,93,Female,1965
79,vanessa,91,Female,1965
80,colleen,90,Female,1965
81,bernadette,89,Female,1965
82,janet,89,Female,1965
83,caroline,88,Female,1965
84,kylie,86,Female,1965
85,sarah,86,Female,1965
86,gail,85,Female,1965
87,janine,85,Female,1965
88,toni,85,Female,1965
89,ruth,84,Female,1965
90,therese,84,Female,1965
91,rosemary,83,Female,1965
92,cathy,81,Female,1965
93,lee,80,Female,1965
94,stephanie,80,Female,1965
95,teresa,80,Female,1965
96,simone,79,Female,1965
97,allison,78,Female,1965
98,frances,77,Female,1965
99,paula,75,Female,1965
100,marie,74,Female,1965
1,karen,1032,Female,1964
2,jennifer,873,Female,1964
3,sharon,831,Female,1964
4,susan,831,Female,1964
5,donna,744,Female,1964
6,michelle,737,Female,1964
7,julie,728,Female,1964
8,leanne,661,Female,1964
9,joanne,584,Female,1964
10,catherine,579,Female,1964
11,lisa,563,Female,1964
12,kim,561,Female,1964
13,sandra,526,Female,1964
14,linda,516,Female,1964
15,elizabeth,513,Female,1964
16,deborah,491,Female,1964
17,tracey,486,Female,1964
18,helen,433,Female,1964
19,robyn,414,Female,1964
20,maria,410,Female,1964
21,christine,386,Female,1964
22,wendy,362,Female,1964
23,mary,342,Female,1964
24,suzanne,339,Female,1964
25,louise,333,Female,1964
26,anne,330,Female,1964
27,vicki,324,Female,1964
28,jane,306,Female,1964
29,margaret,304,Female,1964
30,lynette,300,Female,1964
31,patricia,292,Female,1964
32,carolyn,280,Female,1964
33,kathryn,277,Female,1964
34,jacqueline,274,Female,1964
35,debra,267,Female,1964
36,cheryl,264,Female,1964
37,annette,263,Female,1964
38,fiona,261,Female,1964
39,amanda,257,Female,1964
40,dianne,251,Female,1964
41,tracy,251,Female,1964
42,kerrie,235,Female,1964
43,kerry,228,Female,1964
44,diane,227,Female,1964
45,judith,220,Female,1964
46,kathleen,200,Female,1964
47,debbie,193,Female,1964
48,angela,191,Female,1964
49,narelle,185,Female,1964
50,carol,177,Female,1964
51,melissa,176,Female,1964
52,bronwyn,175,Female,1964
53,janelle,174,Female,1964
54,ann,170,Female,1964
55,denise,164,Female,1964
56,maree,164,Female,1964
57,belinda,163,Female,1964
58,michele,160,Female,1964
59,alison,148,Female,1964
60,leonie,145,Female,1964
61,rhonda,137,Female,1964
62,anna,131,Female,1964
63,megan,125,Female,1964
64,gail,119,Female,1964
65,sally,119,Female,1964
66,katherine,118,Female,1964
67,barbara,114,Female,1964
68,janet,112,Female,1964
69,tanya,111,Female,1964
70,heather,110,Female,1964
71,colleen,109,Female,1964
72,frances,108,Female,1964
73,therese,108,Female,1964
74,janine,106,Female,1964
75,diana,103,Female,1964
76,lynda,102,Female,1964
77,jo-anne,101,Female,1964
78,pamela,100,Female,1964
79,toni,100,Female,1964
80,roslyn,99,Female,1964
81,katrina,98,Female,1964
82,ruth,98,Female,1964
83,rosemary,96,Female,1964
84,caroline,95,Female,1964
85,paula,95,Female,1964
86,pauline,93,Female,1964
87,tania,93,Female,1964
88,vanessa,93,Female,1964
89,lynne,90,Female,1964
90,lesley,88,Female,1964
91,nicole,88,Female,1964
92,natalie,85,Female,1964
93,kelly,82,Female,1964
94,melinda,81,Female,1964
95,lorraine,79,Female,1964
96,yvonne,79,Female,1964
97,cindy,77,Female,1964
98,jenny,76,Female,1964
99,cathy,75,Female,1964
100,penelope,75,Female,1964
1,karen,1064,Female,1963
2,susan,1032,Female,1963
3,jennifer,956,Female,1963
4,sharon,889,Female,1963
5,julie,740,Female,1963
6,donna,711,Female,1963
7,leanne,706,Female,1963
8,catherine,653,Female,1963
9,michelle,641,Female,1963
10,deborah,623,Female,1963
11,joanne,599,Female,1963
12,linda,581,Female,1963
13,elizabeth,559,Female,1963
14,lisa,555,Female,1963
15,kim,539,Female,1963
16,sandra,535,Female,1963
17,tracey,528,Female,1963
18,christine,495,Female,1963
19,robyn,445,Female,1963
20,wendy,428,Female,1963
21,maria,412,Female,1963
22,vicki,410,Female,1963
23,helen,409,Female,1963
24,margaret,376,Female,1963
25,anne,365,Female,1963
26,suzanne,352,Female,1963
27,patricia,323,Female,1963
28,cheryl,319,Female,1963
29,louise,318,Female,1963
30,kerry,307,Female,1963
31,annette,304,Female,1963
32,kathryn,298,Female,1963
33,mary,295,Female,1963
34,debra,287,Female,1963
35,lynette,280,Female,1963
36,jane,271,Female,1963
37,fiona,267,Female,1963
38,kathleen,265,Female,1963
39,tracy,259,Female,1963
40,judith,258,Female,1963
41,debbie,253,Female,1963
42,jacqueline,253,Female,1963
43,carolyn,252,Female,1963
44,amanda,230,Female,1963
45,diane,230,Female,1963
46,kerrie,218,Female,1963
47,dianne,209,Female,1963
48,ann,208,Female,1963
49,belinda,208,Female,1963
50,alison,195,Female,1963
51,angela,194,Female,1963
52,narelle,191,Female,1963
53,denise,185,Female,1963
54,janelle,183,Female,1963
55,maree,177,Female,1963
56,carol,172,Female,1963
57,rhonda,172,Female,1963
58,michele,166,Female,1963
59,leonie,159,Female,1963
60,janet,149,Female,1963
61,melissa,148,Female,1963
62,barbara,145,Female,1963
63,bronwyn,141,Female,1963
64,anna,140,Female,1963
65,rosemary,140,Female,1963
66,katherine,135,Female,1963
67,roslyn,133,Female,1963
68,colleen,131,Female,1963
69,sally,131,Female,1963
70,heather,129,Female,1963
71,tania,129,Female,1963
72,gail,122,Female,1963
73,janine,115,Female,1963
74,frances,114,Female,1963
75,ruth,113,Female,1963
76,lorraine,109,Female,1963
77,therese,109,Female,1963
78,diana,103,Female,1963
79,tanya,100,Female,1963
80,pauline,98,Female,1963
81,paula,97,Female,1963
82,brenda,96,Female,1963
83,caroline,94,Female,1963
84,lesley,91,Female,1963
85,lynne,91,Female,1963
86,jeanette,90,Female,1963
87,katrina,90,Female,1963
88,pamela,90,Female,1963
89,jo-anne,86,Female,1963
90,teresa,86,Female,1963
91,lee,85,Female,1963
92,kay,84,Female,1963
93,toni,83,Female,1963
94,janice,82,Female,1963
95,lynda,82,Female,1963
96,megan,82,Female,1963
97,virginia,79,Female,1963
98,christina,78,Female,1963
99,vanessa,77,Female,1963
100,yvonne,75,Female,1963
1,jennifer,1079,Female,1962
2,karen,1041,Female,1962
3,susan,1009,Female,1962
4,sharon,880,Female,1962
5,julie,816,Female,1962
6,deborah,684,Female,1962
7,donna,677,Female,1962
8,michelle,668,Female,1962
9,catherine,664,Female,1962
10,joanne,600,Female,1962
11,kim,597,Female,1962
12,leanne,585,Female,1962
13,sandra,557,Female,1962
14,elizabeth,527,Female,1962
15,christine,516,Female,1962
16,linda,513,Female,1962
17,robyn,488,Female,1962
18,wendy,472,Female,1962
19,tracey,471,Female,1962
20,helen,464,Female,1962
21,margaret,457,Female,1962
22,vicki,424,Female,1962
23,debra,397,Female,1962
24,suzanne,392,Female,1962
25,lisa,370,Female,1962
26,anne,363,Female,1962
27,louise,361,Female,1962
28,maria,355,Female,1962
29,lynette,352,Female,1962
30,patricia,323,Female,1962
31,kerry,319,Female,1962
32,cheryl,318,Female,1962
33,debbie,308,Female,1962
34,carolyn,304,Female,1962
35,mary,302,Female,1962
36,kathryn,301,Female,1962
37,annette,290,Female,1962
38,jane,290,Female,1962
39,judith,287,Female,1962
40,kerrie,281,Female,1962
41,kathleen,260,Female,1962
42,diane,258,Female,1962
43,amanda,254,Female,1962
44,narelle,249,Female,1962
45,dianne,239,Female,1962
46,fiona,222,Female,1962
47,jacqueline,221,Female,1962
48,tracy,221,Female,1962
49,carol,217,Female,1962
50,alison,214,Female,1962
51,rhonda,214,Female,1962
52,denise,206,Female,1962
53,belinda,197,Female,1962
54,michele,186,Female,1962
55,ann,182,Female,1962
56,barbara,176,Female,1962
57,janelle,174,Female,1962
58,maree,164,Female,1962
59,leonie,163,Female,1962
60,angela,161,Female,1962
61,tanya,158,Female,1962
62,gail,157,Female,1962
63,pamela,156,Female,1962
64,janet,154,Female,1962
65,bronwyn,145,Female,1962
66,heather,143,Female,1962
67,roslyn,141,Female,1962
68,anna,138,Female,1962
69,katherine,137,Female,1962
70,rosemary,126,Female,1962
71,ruth,122,Female,1962
72,lesley,121,Female,1962
73,janine,120,Female,1962
74,sally,117,Female,1962
75,therese,117,Female,1962
76,colleen,114,Female,1962
77,brenda,112,Female,1962
78,melissa,111,Female,1962
79,frances,108,Female,1962
80,megan,105,Female,1962
81,lee,104,Female,1962
82,lorraine,104,Female,1962
83,lynne,103,Female,1962
84,diana,102,Female,1962
85,katrina,100,Female,1962
86,lynda,96,Female,1962
87,susanne,96,Female,1962
88,caroline,94,Female,1962
89,maureen,94,Female,1962
90,jeanette,93,Female,1962
91,toni,93,Female,1962
92,kay,92,Female,1962
93,tania,90,Female,1962
94,cathy,89,Female,1962
95,yvonne,89,Female,1962
96,christina,87,Female,1962
97,melinda,87,Female,1962
98,pauline,83,Female,1962
99,janette,81,Female,1962
100,sharyn,81,Female,1962
1,jennifer,1092,Female,1961
2,karen,997,Female,1961
3,susan,996,Female,1961
4,julie,888,Female,1961
5,deborah,874,Female,1961
6,donna,672,Female,1961
7,sharon,668,Female,1961
8,kim,651,Female,1961
9,michelle,627,Female,1961
10,catherine,626,Female,1961
11,joanne,612,Female,1961
12,christine,602,Female,1961
13,sandra,602,Female,1961
14,robyn,582,Female,1961
15,elizabeth,552,Female,1961
16,wendy,532,Female,1961
17,margaret,518,Female,1961
18,debra,512,Female,1961
19,vicki,511,Female,1961
20,leanne,483,Female,1961
21,helen,481,Female,1961
22,linda,468,Female,1961
23,anne,447,Female,1961
24,tracey,433,Female,1961
25,lynette,390,Female,1961
26,mary,383,Female,1961
27,kerry,375,Female,1961
28,louise,375,Female,1961
29,maria,371,Female,1961
30,cheryl,364,Female,1961
31,patricia,353,Female,1961
32,suzanne,352,Female,1961
33,jane,351,Female,1961
34,debbie,350,Female,1961
35,kerrie,340,Female,1961
36,judith,304,Female,1961
37,kathryn,301,Female,1961
38,carol,291,Female,1961
39,lisa,289,Female,1961
40,annette,278,Female,1961
41,diane,274,Female,1961
42,dianne,274,Female,1961
43,jacqueline,266,Female,1961
44,narelle,259,Female,1961
45,carolyn,258,Female,1961
46,fiona,247,Female,1961
47,kathleen,239,Female,1961
48,amanda,236,Female,1961
49,denise,217,Female,1961
50,rhonda,208,Female,1961
51,alison,198,Female,1961
52,tracy,197,Female,1961
53,ann,195,Female,1961
54,gail,190,Female,1961
55,michele,187,Female,1961
56,maree,181,Female,1961
57,janelle,177,Female,1961
58,leonie,172,Female,1961
59,belinda,169,Female,1961
60,barbara,168,Female,1961
61,angela,164,Female,1961
62,janet,164,Female,1961
63,katherine,161,Female,1961
64,anna,158,Female,1961
65,tanya,156,Female,1961
66,sally,152,Female,1961
67,colleen,150,Female,1961
68,rosemary,146,Female,1961
69,roslyn,145,Female,1961
70,heather,142,Female,1961
71,pamela,141,Female,1961
72,bronwyn,138,Female,1961
73,lorraine,133,Female,1961
74,frances,130,Female,1961
75,lynne,124,Female,1961
76,lesley,121,Female,1961
77,ruth,120,Female,1961
78,therese,116,Female,1961
79,janice,111,Female,1961
80,pauline,110,Female,1961
81,janine,108,Female,1961
82,victoria,104,Female,1961
83,caroline,103,Female,1961
84,jo-anne,101,Female,1961
85,janette,100,Female,1961
86,toni,98,Female,1961
87,diana,97,Female,1961
88,lee,94,Female,1961
89,kay,93,Female,1961
90,brenda,92,Female,1961
91,megan,90,Female,1961
92,jeanette,89,Female,1961
93,susanne,89,Female,1961
94,maureen,88,Female,1961
95,bernadette,86,Female,1961
96,marie,86,Female,1961
97,yvonne,84,Female,1961
98,glenda,83,Female,1961
99,jan,83,Female,1961
100,shirley,82,Female,1961
1,jennifer,1159,Female,1960
2,susan,1026,Female,1960
3,julie,972,Female,1960
4,karen,857,Female,1960
5,deborah,835,Female,1960
6,kim,695,Female,1960
7,debra,635,Female,1960
8,sharon,626,Female,1960
9,christine,585,Female,1960
10,robyn,577,Female,1960
11,catherine,529,Female,1960
12,donna,528,Female,1960
13,margaret,527,Female,1960
14,helen,523,Female,1960
15,sandra,515,Female,1960
16,vicki,505,Female,1960
17,elizabeth,502,Female,1960
18,wendy,502,Female,1960
19,michelle,493,Female,1960
20,joanne,481,Female,1960
21,cheryl,445,Female,1960
22,anne,421,Female,1960
23,lynette,407,Female,1960
24,linda,401,Female,1960
25,patricia,400,Female,1960
26,kerry,396,Female,1960
27,mary,394,Female,1960
28,suzanne,383,Female,1960
29,kerrie,376,Female,1960
30,tracey,362,Female,1960
31,judith,360,Female,1960
32,debbie,354,Female,1960
33,leanne,341,Female,1960
34,louise,329,Female,1960
35,maria,318,Female,1960
36,annette,314,Female,1960
37,kathryn,286,Female,1960
38,kathleen,277,Female,1960
39,carol,259,Female,1960
40,diane,252,Female,1960
41,jane,249,Female,1960
42,dianne,237,Female,1960
43,rhonda,221,Female,1960
44,carolyn,219,Female,1960
45,gail,210,Female,1960
46,narelle,210,Female,1960
47,denise,208,Female,1960
48,pamela,201,Female,1960
49,ann,200,Female,1960
50,janelle,198,Female,1960
51,amanda,196,Female,1960
52,janet,190,Female,1960
53,michele,184,Female,1960
54,maree,182,Female,1960
55,barbara,179,Female,1960
56,fiona,178,Female,1960
57,lisa,177,Female,1960
58,leonie,163,Female,1960
59,tracy,153,Female,1960
60,alison,152,Female,1960
61,heather,150,Female,1960
62,bronwyn,145,Female,1960
63,angela,138,Female,1960
64,lynne,137,Female,1960
65,lesley,135,Female,1960
66,lorraine,131,Female,1960
67,colleen,130,Female,1960
68,roslyn,130,Female,1960
69,sally,130,Female,1960
70,belinda,124,Female,1960
71,rosemary,124,Female,1960
72,anna,121,Female,1960
73,maureen,121,Female,1960
74,ruth,119,Female,1960
75,jacqueline,118,Female,1960
76,frances,113,Female,1960
77,tanya,112,Female,1960
78,katherine,111,Female,1960
79,pauline,108,Female,1960
80,janice,107,Female,1960
81,jeanette,106,Female,1960
82,toni,105,Female,1960
83,yvonne,103,Female,1960
84,beverley,100,Female,1960
85,janette,98,Female,1960
86,kay,97,Female,1960
87,jan,96,Female,1960
88,janine,96,Female,1960
89,therese,96,Female,1960
90,jo-anne,94,Female,1960
91,megan,94,Female,1960
92,glenda,92,Female,1960
93,diana,90,Female,1960
94,susanne,87,Female,1960
95,victoria,87,Female,1960
96,cathy,86,Female,1960
97,bernadette,85,Female,1960
98,shirley,85,Female,1960
99,carmel,83,Female,1960
100,penelope,76,Female,1960
1,jennifer,1192,Female,1959
2,susan,1089,Female,1959
3,julie,982,Female,1959
4,deborah,970,Female,1959
5,karen,886,Female,1959
6,kim,757,Female,1959
7,debra,659,Female,1959
8,christine,618,Female,1959
9,sharon,610,Female,1959
10,catherine,581,Female,1959
11,margaret,581,Female,1959
12,vicki,577,Female,1959
13,robyn,542,Female,1959
14,wendy,534,Female,1959
15,elizabeth,533,Female,1959
16,helen,515,Female,1959
17,cheryl,510,Female,1959
18,joanne,462,Female,1959
19,lynette,462,Female,1959
20,donna,455,Female,1959
21,michelle,439,Female,1959
22,kerry,434,Female,1959
23,anne,432,Female,1959
24,linda,426,Female,1959
25,judith,403,Female,1959
26,mary,389,Female,1959
27,sandra,386,Female,1959
28,patricia,383,Female,1959
29,maria,337,Female,1959
30,kerrie,330,Female,1959
31,debbie,323,Female,1959
32,suzanne,321,Female,1959
33,annette,309,Female,1959
34,louise,280,Female,1959
35,dianne,264,Female,1959
36,jane,260,Female,1959
37,rhonda,259,Female,1959
38,diane,256,Female,1959
39,kathleen,253,Female,1959
40,leanne,247,Female,1959
41,kathryn,242,Female,1959
42,narelle,240,Female,1959
43,carol,233,Female,1959
44,ann,224,Female,1959
45,denise,214,Female,1959
46,tracey,206,Female,1959
47,barbara,204,Female,1959
48,pamela,203,Female,1959
49,carolyn,200,Female,1959
50,leonie,199,Female,1959
51,amanda,194,Female,1959
52,heather,184,Female,1959
53,gail,179,Female,1959
54,michele,179,Female,1959
55,janelle,162,Female,1959
56,janet,162,Female,1959
57,lorraine,160,Female,1959
58,fiona,159,Female,1959
59,maree,156,Female,1959
60,rosemary,150,Female,1959
61,roslyn,146,Female,1959
62,lesley,141,Female,1959
63,janice,135,Female,1959
64,lisa,134,Female,1959
65,lynne,134,Female,1959
